estimator,quantile,n,distribution,efficiency
HD,0.03,10,"Weibull(1,0.5)",1.3709743268604448
HD,0.03,10,"Exp(1) + Outliers",1.2414227092088497
HD,0.03,11,"Uniform(0,1)",1.254802371595249
HD,0.03,11,"Beta(2,10)",1.1931303584615949
HD,0.03,11,"Normal(0,1^2)",1.0696138990135455
HD,0.03,11,"Weibull(1,2)",1.17993730661793
HD,0.03,11,"Exp(1)",1.2759718388731647
HD,0.03,11,"Cauchy(0,1)",0.5988355546166804
HD,0.03,11,"Pareto(1,0.5)",1.3073931981208433
HD,0.03,11,"LogNormal(0,3^2)",1.4390608761791108
HD,0.03,11,"Weibull(1,0.5)",1.4199488934536306
HD,0.03,11,"Exp(1) + Outliers",1.2728842613596936
HD,0.03,12,"Uniform(0,1)",1.2739821754431664
HD,0.03,12,"Beta(2,10)",1.2239372558325234
HD,0.03,12,"Normal(0,1^2)",1.0791613247490424
HD,0.03,12,"Weibull(1,2)",1.1913358157088192
HD,0.03,12,"Exp(1)",1.3009349245291488
HD,0.03,12,"Cauchy(0,1)",0.5616718738609561
HD,0.03,12,"Pareto(1,0.5)",1.368668566176054
HD,0.03,12,"LogNormal(0,3^2)",1.489368233300422
HD,0.03,12,"Weibull(1,0.5)",1.499429839130723
HD,0.03,12,"Exp(1) + Outliers",1.2925950115458678
HD,0.03,13,"Uniform(0,1)",1.2997568821843275
HD,0.03,13,"Beta(2,10)",1.2445277398657504
HD,0.03,13,"Normal(0,1^2)",1.0588843111081956
HD,0.03,13,"Weibull(1,2)",1.2133486154580633
HD,0.03,13,"Exp(1)",1.3223211800747376
HD,0.03,13,"Cauchy(0,1)",0.5262184117345121
HD,0.03,13,"Pareto(1,0.5)",1.4021465029462417
HD,0.03,13,"LogNormal(0,3^2)",1.5309706845779667
HD,0.03,13,"Weibull(1,0.5)",1.4465427984095425
HD,0.03,13,"Exp(1) + Outliers",1.3397225237206225
HD,0.03,14,"Uniform(0,1)",1.3306852831192237
HD,0.03,14,"Beta(2,10)",1.2579762357355366
HD,0.03,14,"Normal(0,1^2)",1.0731609950213281
HD,0.03,14,"Weibull(1,2)",1.229080195678483
HD,0.03,14,"Exp(1)",1.3650344776041656
HD,0.03,14,"Cauchy(0,1)",0.49155399584940546
HD,0.03,14,"Pareto(1,0.5)",1.4227399624464225
HD,0.03,14,"LogNormal(0,3^2)",1.5121403627628098
HD,0.03,14,"Weibull(1,0.5)",1.5414074212387399
HD,0.03,14,"Exp(1) + Outliers",1.352156787416216
HD,0.03,15,"Uniform(0,1)",1.373055325779876
HD,0.03,15,"Beta(2,10)",1.2730651515891775
HD,0.03,15,"Normal(0,1^2)",1.059093214592346
HD,0.03,15,"Weibull(1,2)",1.2615536923354727
HD,0.03,15,"Exp(1)",1.3569679659615101
HD,0.03,15,"Cauchy(0,1)",0.4559331742034594
HD,0.03,15,"Pareto(1,0.5)",1.4399609664119972
HD,0.03,15,"LogNormal(0,3^2)",1.5687694156132466
HD,0.03,15,"Weibull(1,0.5)",1.5761101337710837
HD,0.03,15,"Exp(1) + Outliers",1.3961043003145508
HD,0.03,16,"Uniform(0,1)",1.393084443149779
HD,0.03,16,"Beta(2,10)",1.2990754514879803
HD,0.03,16,"Normal(0,1^2)",1.0603892487841002
HD,0.03,16,"Weibull(1,2)",1.2611034444570823
HD,0.03,16,"Exp(1)",1.4172038907154918
HD,0.03,16,"Cauchy(0,1)",0.420699987090203
HD,0.03,16,"Pareto(1,0.5)",1.4662854425373189
HD,0.03,16,"LogNormal(0,3^2)",1.536306402400515
HD,0.03,16,"Weibull(1,0.5)",1.6104569575690095
HD,0.03,16,"Exp(1) + Outliers",1.4010344476068617
HD,0.03,17,"Uniform(0,1)",1.398849537423771
HD,0.03,17,"Beta(2,10)",1.3294997422227628
HD,0.03,17,"Normal(0,1^2)",1.037558257642144
HD,0.03,17,"Weibull(1,2)",1.2977033845189188
HD,0.03,17,"Exp(1)",1.462010781642021
HD,0.03,17,"Cauchy(0,1)",0.3910067497271749
HD,0.03,17,"Pareto(1,0.5)",1.5190051211598254
HD,0.03,17,"LogNormal(0,3^2)",1.6153004847361878
HD,0.03,17,"Weibull(1,0.5)",1.594178530666726
HD,0.03,17,"Exp(1) + Outliers",1.4556417790602467
HD,0.03,18,"Uniform(0,1)",1.4482823653618244
HD,0.03,18,"Beta(2,10)",1.3397542914049672
HD,0.03,18,"Normal(0,1^2)",1.0341797391345908
HD,0.03,18,"Weibull(1,2)",1.3065623513324893
HD,0.03,18,"Exp(1)",1.473351672979684
HD,0.03,18,"Cauchy(0,1)",0.355805721843584
HD,0.03,18,"Pareto(1,0.5)",1.4979190630028651
HD,0.03,18,"LogNormal(0,3^2)",1.6766154932030783
HD,0.03,18,"Weibull(1,0.5)",1.6532263261902285
HD,0.03,18,"Exp(1) + Outliers",1.474145013417173
HD,0.03,19,"Uniform(0,1)",1.4901316566848426
HD,0.03,19,"Beta(2,10)",1.3513981090515788
HD,0.03,19,"Normal(0,1^2)",1.0562669167464558
HD,0.03,19,"Weibull(1,2)",1.3330507425922407
HD,0.03,19,"Exp(1)",1.478403254034703
HD,0.03,19,"Cauchy(0,1)",0.32423902853428144
HD,0.03,19,"Pareto(1,0.5)",1.575409839653152
HD,0.03,19,"LogNormal(0,3^2)",1.6191013620669108
HD,0.03,19,"Weibull(1,0.5)",1.6352886225853485
HD,0.03,19,"Exp(1) + Outliers",1.496953569019048
HD,0.03,20,"Uniform(0,1)",1.5156108578367966
HD,0.03,20,"Beta(2,10)",1.3905313934309755
HD,0.03,20,"Normal(0,1^2)",1.0476675860456368
HD,0.03,20,"Weibull(1,2)",1.3535390160838172
HD,0.03,20,"Exp(1)",1.518207678395785
HD,0.03,20,"Cauchy(0,1)",0.2921203015995163
HD,0.03,20,"Pareto(1,0.5)",1.5691567087256444
HD,0.03,20,"LogNormal(0,3^2)",1.575868174086223
HD,0.03,20,"Weibull(1,0.5)",1.7263719698681046
HD,0.03,20,"Exp(1) + Outliers",1.538694689580511
HD,0.04,2,"Uniform(0,1)",1.0306164556354842
HD,0.04,2,"Beta(2,10)",1.0444623119782435
HD,0.04,2,"Normal(0,1^2)",1.0291831048806832
HD,0.04,2,"Weibull(1,2)",1.038776374119687
HD,0.04,2,"Exp(1)",1.0657962929213405
HD,0.04,2,"Cauchy(0,1)",0.9474638598464846
HD,0.04,2,"Pareto(1,0.5)",15.198865288761773
HD,0.04,2,"LogNormal(0,3^2)",6.4040034317126855
HD,0.04,2,"Weibull(1,0.5)",1.1433911416908147
HD,0.04,2,"Exp(1) + Outliers",1.3861130141110185
HD,0.04,3,"Uniform(0,1)",1.0607867519093424
HD,0.04,3,"Beta(2,10)",1.0693170474651963
HD,0.04,3,"Normal(0,1^2)",1.045153849468743
HD,0.04,3,"Weibull(1,2)",1.063613667781418
HD,0.04,3,"Exp(1)",1.0964250388331824
HD,0.04,3,"Cauchy(0,1)",0.8898532404291752
HD,0.04,3,"Pareto(1,0.5)",0.0058208720488266575
HD,0.04,3,"LogNormal(0,3^2)",1.2631526005223876
HD,0.04,3,"Weibull(1,0.5)",1.1896386513807713
HD,0.04,3,"Exp(1) + Outliers",10.36921798976178
HD,0.04,4,"Uniform(0,1)",1.093601688279794
HD,0.04,4,"Beta(2,10)",1.0940168500860223
HD,0.04,4,"Normal(0,1^2)",1.0543908746153365
HD,0.04,4,"Weibull(1,2)",1.082919201312729
HD,0.04,4,"Exp(1)",1.1253687937453734
HD,0.04,4,"Cauchy(0,1)",0.8325847347759401
HD,0.04,4,"Pareto(1,0.5)",0.0030997030749916983
HD,0.04,4,"LogNormal(0,3^2)",1.42233281388013
HD,0.04,4,"Weibull(1,0.5)",1.2459834666942178
HD,0.04,4,"Exp(1) + Outliers",0.04802336924935989
HD,0.04,5,"Uniform(0,1)",1.1274323669487711
HD,0.04,5,"Beta(2,10)",1.1209997464489299
HD,0.04,5,"Normal(0,1^2)",1.065464820862659
HD,0.04,5,"Weibull(1,2)",1.107476315379221
HD,0.04,5,"Exp(1)",1.1526688837179009
HD,0.04,5,"Cauchy(0,1)",0.7793907533888224
HD,0.04,5,"Pareto(1,0.5)",0.40877552038151244
HD,0.04,5,"LogNormal(0,3^2)",1.5014143197162957
HD,0.04,5,"Weibull(1,0.5)",1.2770976326810204
HD,0.04,5,"Exp(1) + Outliers",0.25365360724284114
HD,0.04,6,"Uniform(0,1)",1.157002611902712
HD,0.04,6,"Beta(2,10)",1.1415098215677622
HD,0.04,6,"Normal(0,1^2)",1.070977681379045
HD,0.04,6,"Weibull(1,2)",1.1267786970061353
HD,0.04,6,"Exp(1)",1.1878207015477908
HD,0.04,6,"Cauchy(0,1)",0.7268593481134397
HD,0.04,6,"Pareto(1,0.5)",0.7188921912712751
HD,0.04,6,"LogNormal(0,3^2)",1.387035209250923
HD,0.04,6,"Weibull(1,0.5)",1.3699447550826482
HD,0.04,6,"Exp(1) + Outliers",1.0028797760874528
HD,0.04,7,"Uniform(0,1)",1.195763948926589
HD,0.04,7,"Beta(2,10)",1.1726026754469439
HD,0.04,7,"Normal(0,1^2)",1.0728471957871926
HD,0.04,7,"Weibull(1,2)",1.1421200031531784
HD,0.04,7,"Exp(1)",1.237330057942916
HD,0.04,7,"Cauchy(0,1)",0.6756803263047976
HD,0.04,7,"Pareto(1,0.5)",1.242052193480024
HD,0.04,7,"LogNormal(0,3^2)",1.321377484500713
HD,0.04,7,"Weibull(1,0.5)",1.4127444552631498
HD,0.04,7,"Exp(1) + Outliers",1.1408106972179055
HD,0.04,8,"Uniform(0,1)",1.2225343196923089
HD,0.04,8,"Beta(2,10)",1.186597104277367
HD,0.04,8,"Normal(0,1^2)",1.07630027115963
HD,0.04,8,"Weibull(1,2)",1.166442707324588
HD,0.04,8,"Exp(1)",1.2742766148260662
HD,0.04,8,"Cauchy(0,1)",0.6263650533534163
HD,0.04,8,"Pareto(1,0.5)",1.3554920947859939
HD,0.04,8,"LogNormal(0,3^2)",1.6471384661724473
HD,0.04,8,"Weibull(1,0.5)",1.4467590640511854
HD,0.04,8,"Exp(1) + Outliers",1.2609743013289103
HD,0.04,9,"Uniform(0,1)",1.2602217006741159
HD,0.04,9,"Beta(2,10)",1.2193839595337046
HD,0.04,9,"Normal(0,1^2)",1.0713239917978736
HD,0.04,9,"Weibull(1,2)",1.1986275465262415
HD,0.04,9,"Exp(1)",1.3007291469665268
HD,0.04,9,"Cauchy(0,1)",0.5776100842162171
HD,0.04,9,"Pareto(1,0.5)",1.3657549013559755
HD,0.04,9,"LogNormal(0,3^2)",1.578718066195574
HD,0.04,9,"Weibull(1,0.5)",1.5117095562709175
HD,0.04,9,"Exp(1) + Outliers",1.2963815685549827
HD,0.04,10,"Uniform(0,1)",1.3125572638910985
HD,0.04,10,"Beta(2,10)",1.2635781669613368
HD,0.04,10,"Normal(0,1^2)",1.069390016085839
HD,0.04,10,"Weibull(1,2)",1.2139217875734865
HD,0.04,10,"Exp(1)",1.3480457190365942
HD,0.04,10,"Cauchy(0,1)",0.5308667002633112
HD,0.04,10,"Pareto(1,0.5)",1.3908500313683856
HD,0.04,10,"LogNormal(0,3^2)",1.574022235054525
HD,0.04,10,"Weibull(1,0.5)",1.531940463538433
HD,0.04,10,"Exp(1) + Outliers",1.3528869123063143
HD,0.04,11,"Uniform(0,1)",1.3546158535951165
HD,0.04,11,"Beta(2,10)",1.2789502208872225
HD,0.04,11,"Normal(0,1^2)",1.0744522431179886
HD,0.04,11,"Weibull(1,2)",1.2363949504967813
HD,0.04,11,"Exp(1)",1.3746079226700214
HD,0.04,11,"Cauchy(0,1)",0.4851761184409732
HD,0.04,11,"Pareto(1,0.5)",1.472716389343796
HD,0.04,11,"LogNormal(0,3^2)",1.6696573448697778
HD,0.04,11,"Weibull(1,0.5)",1.5514149579402028
HD,0.04,11,"Exp(1) + Outliers",1.3653664653418165
HD,0.04,12,"Uniform(0,1)",1.3593116435781443
HD,0.04,12,"Beta(2,10)",1.3068131286732363
HD,0.04,12,"Normal(0,1^2)",1.0555351487879607
HD,0.04,12,"Weibull(1,2)",1.2586983043259274
HD,0.04,12,"Exp(1)",1.391543070678924
HD,0.04,12,"Cauchy(0,1)",0.4372021175660205
HD,0.04,12,"Pareto(1,0.5)",1.5518523140675855
HD,0.04,12,"LogNormal(0,3^2)",1.4901991940245882
HD,0.04,12,"Weibull(1,0.5)",1.6174907131539678
HD,0.04,12,"Exp(1) + Outliers",1.4025691085128213
HD,0.04,13,"Uniform(0,1)",1.4378645271815562
HD,0.04,13,"Beta(2,10)",1.3214729431507182
HD,0.04,13,"Normal(0,1^2)",1.0510597716629873
HD,0.04,13,"Weibull(1,2)",1.2860472409578367
HD,0.04,13,"Exp(1)",1.4515938739598948
HD,0.04,13,"Cauchy(0,1)",0.39533550933814243
HD,0.04,13,"Pareto(1,0.5)",1.5303821049340234
HD,0.04,13,"LogNormal(0,3^2)",1.6788128974259413
HD,0.04,13,"Weibull(1,0.5)",1.638217868048192
HD,0.04,13,"Exp(1) + Outliers",1.4649970316362277
HD,0.04,14,"Uniform(0,1)",1.4622772034652896
HD,0.04,14,"Beta(2,10)",1.3625096321135346
HD,0.04,14,"Normal(0,1^2)",1.0632853021918782
HD,0.04,14,"Weibull(1,2)",1.328955342991021
HD,0.04,14,"Exp(1)",1.482738064257177
HD,0.04,14,"Cauchy(0,1)",0.34906732759539505
HD,0.04,14,"Pareto(1,0.5)",1.6007979796369731
HD,0.04,14,"LogNormal(0,3^2)",1.637868480626965
HD,0.04,14,"Weibull(1,0.5)",1.6701918009447332
HD,0.04,14,"Exp(1) + Outliers",1.4777026340974204
HD,0.04,15,"Uniform(0,1)",1.5062288674404016
HD,0.04,15,"Beta(2,10)",1.3929219423891819
HD,0.04,15,"Normal(0,1^2)",1.0443349704322669
HD,0.04,15,"Weibull(1,2)",1.3415506092033243
HD,0.04,15,"Exp(1)",1.49806980326567
HD,0.04,15,"Cauchy(0,1)",0.30549897819421745
HD,0.04,15,"Pareto(1,0.5)",1.620764979630274
HD,0.04,15,"LogNormal(0,3^2)",1.7733038307749125
HD,0.04,15,"Weibull(1,0.5)",1.6849337213832185
HD,0.04,15,"Exp(1) + Outliers",1.5159993513949357
HD,0.04,16,"Uniform(0,1)",1.5506780090780867
HD,0.04,16,"Beta(2,10)",1.4139711616537083
HD,0.04,16,"Normal(0,1^2)",1.043059852375123
HD,0.04,16,"Weibull(1,2)",1.3628755698018131
HD,0.04,16,"Exp(1)",1.5817918603800627
HD,0.04,16,"Cauchy(0,1)",0.268393044958168
HD,0.04,16,"Pareto(1,0.5)",1.5998463911653829
HD,0.04,16,"LogNormal(0,3^2)",1.7174458945282753
HD,0.04,16,"Weibull(1,0.5)",1.7440882819136638
HD,0.04,16,"Exp(1) + Outliers",1.5306439942893768
HD,0.04,17,"Uniform(0,1)",1.5522589545577719
HD,0.04,17,"Beta(2,10)",1.471595148576225
HD,0.04,17,"Normal(0,1^2)",1.019796637729362
HD,0.04,17,"Weibull(1,2)",1.4196775143324072
HD,0.04,17,"Exp(1)",1.6072236463613407
HD,0.04,17,"Cauchy(0,1)",0.22932631063763778
HD,0.04,17,"Pareto(1,0.5)",1.6694393570416377
HD,0.04,17,"LogNormal(0,3^2)",1.73131385204158
HD,0.04,17,"Weibull(1,0.5)",1.735896542049238
HD,0.04,17,"Exp(1) + Outliers",1.610288297063371
HD,0.04,18,"Uniform(0,1)",1.6508920984468498
HD,0.04,18,"Beta(2,10)",1.4892313092082183
HD,0.04,18,"Normal(0,1^2)",1.061912783119758
HD,0.04,18,"Weibull(1,2)",1.4349517167365622
HD,0.04,18,"Exp(1)",1.6708532930872682
HD,0.04,18,"Cauchy(0,1)",0.1899093065559744
HD,0.04,18,"Pareto(1,0.5)",1.6794990503400309
HD,0.04,18,"LogNormal(0,3^2)",1.7150457293928623
HD,0.04,18,"Weibull(1,0.5)",1.7846838613338296
HD,0.04,18,"Exp(1) + Outliers",1.694904135280241
HD,0.04,19,"Uniform(0,1)",1.7014627915988987
HD,0.04,19,"Beta(2,10)",1.5167359364004511
HD,0.04,19,"Normal(0,1^2)",1.0193980504460087
HD,0.04,19,"Weibull(1,2)",1.4828070620645954
HD,0.04,19,"Exp(1)",1.744468563981609
HD,0.04,19,"Cauchy(0,1)",0.1508755352502119
HD,0.04,19,"Pareto(1,0.5)",1.6792868492433448
HD,0.04,19,"LogNormal(0,3^2)",1.7841731024455496
HD,0.04,19,"Weibull(1,0.5)",1.7638516993890647
HD,0.04,19,"Exp(1) + Outliers",1.6312965411673026
HD,0.04,20,"Uniform(0,1)",1.7204330813189521
HD,0.04,20,"Beta(2,10)",1.5812190432751911
HD,0.04,20,"Normal(0,1^2)",1.0448041766097367
HD,0.04,20,"Weibull(1,2)",1.52268505527479
HD,0.04,20,"Exp(1)",1.7068562951801134
HD,0.04,20,"Cauchy(0,1)",0.12088557835478864
HD,0.04,20,"Pareto(1,0.5)",1.7085627928684979
HD,0.04,20,"LogNormal(0,3^2)",1.7542622303307707
HD,0.04,20,"Weibull(1,0.5)",1.8831911089601066
HD,0.04,20,"Exp(1) + Outliers",1.7545179690046426
HD,0.05,2,"Uniform(0,1)",1.0376753124098381
HD,0.05,2,"Beta(2,10)",1.0561771812353287
HD,0.05,2,"Normal(0,1^2)",1.035899821949537
HD,0.05,2,"Weibull(1,2)",1.0493991782493934
HD,0.05,2,"Exp(1)",1.081922665172345
HD,0.05,2,"Cauchy(0,1)",0.9514899112255037
HD,0.05,2,"Pareto(1,0.5)",13.686690578382777
HD,0.05,2,"LogNormal(0,3^2)",7.18504095094128
HD,0.05,2,"Weibull(1,0.5)",1.1716470294800354
HD,0.05,2,"Exp(1) + Outliers",4.3916691297733905
HD,0.05,3,"Uniform(0,1)",1.0730483852993398
HD,0.05,3,"Beta(2,10)",1.0863709943126798
HD,0.05,3,"Normal(0,1^2)",1.0508704532244277
HD,0.05,3,"Weibull(1,2)",1.075981310322483
HD,0.05,3,"Exp(1)",1.119940795293124
HD,0.05,3,"Cauchy(0,1)",0.8621262007820536
HD,0.05,3,"Pareto(1,0.5)",0.015204239491256712
HD,0.05,3,"LogNormal(0,3^2)",1.6109720085823047
HD,0.05,3,"Weibull(1,0.5)",1.194349055218306
HD,0.05,3,"Exp(1) + Outliers",9.559897880400602
HD,0.05,4,"Uniform(0,1)",1.116517852166094
HD,0.05,4,"Beta(2,10)",1.1190883499139923
HD,0.05,4,"Normal(0,1^2)",1.0626695046226609
HD,0.05,4,"Weibull(1,2)",1.1012526030154204
HD,0.05,4,"Exp(1)",1.1514033067881786
HD,0.05,4,"Cauchy(0,1)",0.794258807347261
HD,0.05,4,"Pareto(1,0.5)",0.03275452888837706
HD,0.05,4,"LogNormal(0,3^2)",1.4718986899359352
HD,0.05,4,"Weibull(1,0.5)",1.3323382846351743
HD,0.05,4,"Exp(1) + Outliers",0.03299978970849165
HD,0.05,5,"Uniform(0,1)",1.1545735165775846
HD,0.05,5,"Beta(2,10)",1.1483515059778835
HD,0.05,5,"Normal(0,1^2)",1.0755786766934634
HD,0.05,5,"Weibull(1,2)",1.1272321896634812
HD,0.05,5,"Exp(1)",1.1953377457982122
HD,0.05,5,"Cauchy(0,1)",0.7323688652382356
HD,0.05,5,"Pareto(1,0.5)",0.23452322939155168
HD,0.05,5,"LogNormal(0,3^2)",1.5763671419672431
HD,0.05,5,"Weibull(1,0.5)",1.3324142840301352
HD,0.05,5,"Exp(1) + Outliers",0.26900303424061983
HD,0.05,6,"Uniform(0,1)",1.197000920110171
HD,0.05,6,"Beta(2,10)",1.1800127785644168
HD,0.05,6,"Normal(0,1^2)",1.0714851116109414
HD,0.05,6,"Weibull(1,2)",1.156561862008606
HD,0.05,6,"Exp(1)",1.2460504472866962
HD,0.05,6,"Cauchy(0,1)",0.6683202807280415
HD,0.05,6,"Pareto(1,0.5)",0.7218350732759244
HD,0.05,6,"LogNormal(0,3^2)",1.595061983510411
HD,0.05,6,"Weibull(1,0.5)",1.37897884386343
HD,0.05,6,"Exp(1) + Outliers",0.9682295325361782
HD,0.05,7,"Uniform(0,1)",1.2458417895930864
HD,0.05,7,"Beta(2,10)",1.2170238416283987
HD,0.05,7,"Normal(0,1^2)",1.065276446121626
HD,0.05,7,"Weibull(1,2)",1.1841115394002437
HD,0.05,7,"Exp(1)",1.2937203198346456
HD,0.05,7,"Cauchy(0,1)",0.6074917679354007
HD,0.05,7,"Pareto(1,0.5)",1.4009409887211515
HD,0.05,7,"LogNormal(0,3^2)",1.4399484069453357
HD,0.05,7,"Weibull(1,0.5)",1.5247783215246464
HD,0.05,7,"Exp(1) + Outliers",1.147307803411098
HD,0.05,8,"Uniform(0,1)",1.288363118971448
HD,0.05,8,"Beta(2,10)",1.2468610436936214
HD,0.05,8,"Normal(0,1^2)",1.0782953227496244
HD,0.05,8,"Weibull(1,2)",1.206446520367141
HD,0.05,8,"Exp(1)",1.3503794565348537
HD,0.05,8,"Cauchy(0,1)",0.5467491567745928
HD,0.05,8,"Pareto(1,0.5)",1.3853798633055754
HD,0.05,8,"LogNormal(0,3^2)",1.5355031180909746
HD,0.05,8,"Weibull(1,0.5)",1.5324980992803428
HD,0.05,8,"Exp(1) + Outliers",1.3008855317891186
HD,0.05,9,"Uniform(0,1)",1.338125098376554
HD,0.05,9,"Beta(2,10)",1.2807834125283817
HD,0.05,9,"Normal(0,1^2)",1.0661697934613426
HD,0.05,9,"Weibull(1,2)",1.237427413211637
HD,0.05,9,"Exp(1)",1.3888495008704433
HD,0.05,9,"Cauchy(0,1)",0.48713797648720575
HD,0.05,9,"Pareto(1,0.5)",1.4741627017769654
HD,0.05,9,"LogNormal(0,3^2)",1.6883614327249818
HD,0.05,9,"Weibull(1,0.5)",1.6381703302400363
HD,0.05,9,"Exp(1) + Outliers",1.358476835577443
HD,0.05,10,"Uniform(0,1)",1.3998685395133876
HD,0.05,10,"Beta(2,10)",1.3185455365131102
HD,0.05,10,"Normal(0,1^2)",1.058270739956171
HD,0.05,10,"Weibull(1,2)",1.2697546708656509
HD,0.05,10,"Exp(1)",1.4372967745823304
HD,0.05,10,"Cauchy(0,1)",0.4316129244487078
HD,0.05,10,"Pareto(1,0.5)",1.5036660958995471
HD,0.05,10,"LogNormal(0,3^2)",1.637899011255698
HD,0.05,10,"Weibull(1,0.5)",1.6024379448686705
HD,0.05,10,"Exp(1) + Outliers",1.442549758410707
HD,0.05,11,"Uniform(0,1)",1.4176010917242086
HD,0.05,11,"Beta(2,10)",1.3414699031657082
HD,0.05,11,"Normal(0,1^2)",1.0641895035737026
HD,0.05,11,"Weibull(1,2)",1.3143920798517787
HD,0.05,11,"Exp(1)",1.4888725779692176
HD,0.05,11,"Cauchy(0,1)",0.37756792731013344
HD,0.05,11,"Pareto(1,0.5)",1.5875847776500462
HD,0.05,11,"LogNormal(0,3^2)",1.7598778734510199
HD,0.05,11,"Weibull(1,0.5)",1.6523659996842717
HD,0.05,11,"Exp(1) + Outliers",1.4736821063234835
HD,0.05,12,"Uniform(0,1)",1.4969225065010328
HD,0.05,12,"Beta(2,10)",1.3835389828584594
HD,0.05,12,"Normal(0,1^2)",1.0469913076730293
HD,0.05,12,"Weibull(1,2)",1.3396008552840237
HD,0.05,12,"Exp(1)",1.5300928392860866
HD,0.05,12,"Cauchy(0,1)",0.3239532163074093
HD,0.05,12,"Pareto(1,0.5)",1.5931067802391432
HD,0.05,12,"LogNormal(0,3^2)",1.6635085352782097
HD,0.05,12,"Weibull(1,0.5)",1.7887653842172402
HD,0.05,12,"Exp(1) + Outliers",1.507953679346687
HD,0.05,13,"Uniform(0,1)",1.5386922054876941
HD,0.05,13,"Beta(2,10)",1.4176315796495238
HD,0.05,13,"Normal(0,1^2)",1.0636551515313108
HD,0.05,13,"Weibull(1,2)",1.366494506027159
HD,0.05,13,"Exp(1)",1.5336036450896269
HD,0.05,13,"Cauchy(0,1)",0.2702454029223003
HD,0.05,13,"Pareto(1,0.5)",1.6483445474381184
HD,0.05,13,"LogNormal(0,3^2)",1.6917632452408597
HD,0.05,13,"Weibull(1,0.5)",1.7499167044371786
HD,0.05,13,"Exp(1) + Outliers",1.6226513164470524
HD,0.05,14,"Uniform(0,1)",1.584958200903716
HD,0.05,14,"Beta(2,10)",1.4791979956800545
HD,0.05,14,"Normal(0,1^2)",1.06067726841756
HD,0.05,14,"Weibull(1,2)",1.4078067697513599
HD,0.05,14,"Exp(1)",1.6353389846635216
HD,0.05,14,"Cauchy(0,1)",0.2224542693829524
HD,0.05,14,"Pareto(1,0.5)",1.692865558981487
HD,0.05,14,"LogNormal(0,3^2)",1.7735014785283185
HD,0.05,14,"Weibull(1,0.5)",1.6695238226368063
HD,0.05,14,"Exp(1) + Outliers",1.6194298926815103
HD,0.05,15,"Uniform(0,1)",1.6304812714890082
HD,0.05,15,"Beta(2,10)",1.499619818941302
HD,0.05,15,"Normal(0,1^2)",1.0375703846879372
HD,0.05,15,"Weibull(1,2)",1.4533395028841252
HD,0.05,15,"Exp(1)",1.674019309751323
HD,0.05,15,"Cauchy(0,1)",0.17315973788664699
HD,0.05,15,"Pareto(1,0.5)",1.6725160761191953
HD,0.05,15,"LogNormal(0,3^2)",1.7671659159510122
HD,0.05,15,"Weibull(1,0.5)",1.9333017105860462
HD,0.05,15,"Exp(1) + Outliers",1.6705305217194357
HD,0.05,16,"Uniform(0,1)",1.721382400425147
HD,0.05,16,"Beta(2,10)",1.5626877764547384
HD,0.05,16,"Normal(0,1^2)",1.0339911582543655
HD,0.05,16,"Weibull(1,2)",1.4868736677934236
HD,0.05,16,"Exp(1)",1.7338040672105943
HD,0.05,16,"Cauchy(0,1)",0.1288542998049921
HD,0.05,16,"Pareto(1,0.5)",1.6939033334599907
HD,0.05,16,"LogNormal(0,3^2)",1.7625916620360027
HD,0.05,16,"Weibull(1,0.5)",1.891681298220237
HD,0.05,16,"Exp(1) + Outliers",1.7529187853799433
HD,0.05,17,"Uniform(0,1)",1.7675772102432767
HD,0.05,17,"Beta(2,10)",1.633687318636413
HD,0.05,17,"Normal(0,1^2)",1.0683678027044714
HD,0.05,17,"Weibull(1,2)",1.52119008784527
HD,0.05,17,"Exp(1)",1.786527578197882
HD,0.05,17,"Cauchy(0,1)",0.08678276585790318
HD,0.05,17,"Pareto(1,0.5)",1.7902724545773812
HD,0.05,17,"LogNormal(0,3^2)",1.8397101194404326
HD,0.05,17,"Weibull(1,0.5)",1.769830078146214
HD,0.05,17,"Exp(1) + Outliers",1.742793816914473
HD,0.05,18,"Uniform(0,1)",1.8015817075656084
HD,0.05,18,"Beta(2,10)",1.6460893000802777
HD,0.05,18,"Normal(0,1^2)",1.0558505159925125
HD,0.05,18,"Weibull(1,2)",1.6236390023005693
HD,0.05,18,"Exp(1)",1.7978675853794357
HD,0.05,18,"Cauchy(0,1)",0.058833724272286114
HD,0.05,18,"Pareto(1,0.5)",1.8657842131649403
HD,0.05,18,"LogNormal(0,3^2)",1.8820458690839308
HD,0.05,18,"Weibull(1,0.5)",1.7728688073170207
HD,0.05,18,"Exp(1) + Outliers",1.876919030617757
HD,0.05,19,"Uniform(0,1)",1.857655148985375
HD,0.05,19,"Beta(2,10)",1.7452334207888438
HD,0.05,19,"Normal(0,1^2)",1.11369428903574
HD,0.05,19,"Weibull(1,2)",1.6722141356261244
HD,0.05,19,"Exp(1)",1.9002714978141728
HD,0.05,19,"Cauchy(0,1)",0.02887808073632101
HD,0.05,19,"Pareto(1,0.5)",1.800271571275827
HD,0.05,19,"LogNormal(0,3^2)",1.687024969714627
HD,0.05,19,"Weibull(1,0.5)",1.7548201403698094
HD,0.05,19,"Exp(1) + Outliers",1.8832981449562405
HD,0.05,20,"Uniform(0,1)",1.9520889409465445
HD,0.05,20,"Beta(2,10)",1.7462662237522513
