TestName,TestKey,RunId,BuildId,Branch,Platform,Hardware,Timestamp,MetricId,Value,AgentName
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,c40a76ea-ba14-41a2-b17a-5a8b23fa90d4,124039531,refs/heads/net212,Linux,blade,2021-06-14 00:04:16,idea.base_LaF_creation,4,rider-perf-blade-014
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,7f23b05e-cc32-496b-a8f2-e53803601ca3,124044402,refs/heads/net212,Linux,blade,2021-06-14 01:09:29,idea.base_LaF_creation,5,rider-perf-blade-014
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,e2616689-dc48-4622-a7d1-19c0be17f59f,124047140,refs/heads/net212,Linux,blade,2021-06-14 02:06:35,idea.base_LaF_creation,4,rider-perf-blade-010
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,1d500d0f-06d6-450f-8da1-d3739fd9558e,124047140,refs/heads/net212,Linux,blade,2021-06-14 02:07:08,idea.base_LaF_creation,4,rider-perf-blade-010
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,e07a4f55-1bb6-4636-874d-3ce0409c91ec,124048619,refs/heads/net212,Linux,blade,2021-06-14 03:05:13,idea.base_LaF_creation,4,rider-perf-blade-012
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,66201d69-8dc3-49d3-908c-420fac2792ed,124052500,refs/heads/net212,Linux,blade,2021-06-14 04:03:55,idea.base_LaF_creation,4,rider-perf-blade-014
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,cdd3463c-61d6-4aa2-9b41-44c05499506c,124054397,refs/heads/net212,Linux,blade,2021-06-14 05:06:49,idea.base_LaF_creation,4,rider-perf-blade-012
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,a5015843-32ee-490d-aeab-69e9f6fac25e,124055688,refs/heads/net212,Linux,blade,2021-06-14 06:04:22,idea.base_LaF_creation,7,rider-perf-blade-014
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,e4d9c6f9-7d03-482c-be20-a3db87b3421d,124059295,refs/heads/net212,Linux,blade,2021-06-14 07:03:27,idea.base_LaF_creation,3,rider-perf-blade-009
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,e49ad1ab-61f1-456c-9388-4527b579825a,124059295,refs/heads/net212,Linux,blade,2021-06-14 07:04:01,idea.base_LaF_creation,4,rider-perf-blade-009
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,e37d6595-21b4-4b5f-b18d-f2ff77befa67,124059295,refs/heads/net212,Linux,blade,2021-06-14 07:04:34,idea.base_LaF_creation,3,rider-perf-blade-009
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,31ebdb23-0310-41fe-9699-375c0601ebe7,124063486,refs/heads/net212,Linux,blade,2021-06-14 08:03:41,idea.base_LaF_creation,8,rider-perf-blade-014
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,e302a23a-c377-4ce4-ae7d-ed1e6343a15e,124068544,refs/heads/net212,Linux,blade,2021-06-14 09:08:26,idea.base_LaF_creation,6,rider-perf-blade-012
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,9d568aef-ff27-48a4-9307-a284c7ca8942,124075550,refs/heads/net212,Linux,blade,2021-06-14 10:04:47,idea.base_LaF_creation,9,rider-perf-blade-013
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,0f2471a5-2926-496b-96c5-3383d9569813,124075550,refs/heads/net212,Linux,blade,2021-06-14 10:05:21,idea.base_LaF_creation,5,rider-perf-blade-013
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,6c39887c-090d-44f1-bf27-0506aefa7b2a,124080506,refs/heads/net212,Linux,blade,2021-06-14 11:12:52,idea.base_LaF_creation,10,rider-perf-blade-012
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,280be007-f8ff-4345-8f39-69dc01c947b2,124086495,refs/heads/net212,Linux,blade,2021-06-14 12:05:00,idea.base_LaF_creation,8,rider-perf-blade-010
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,411ef5cf-75c9-4c9b-bbec-488f15d9546a,124093383,refs/heads/net212,Linux,blade,2021-06-14 13:11:26,idea.base_LaF_creation,3,rider-perf-blade-011
com.jetbrains.rider.test.cases.playback.startup.StartupPerformanceTest.testStartupForEmptyProject,startup-empty,2ac2640e-7fb4-49ad-8a25-37a6500ea79c,124100995,refs/heads/net212,Linux,blade,2021-06-14 14:22:14,idea.base_LaF_creation,3,rider-perf-blade-011
